Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
omn_1_r1_trim	(0.0, 5.3612285372629574e-05)	(1.0, 0.00021061969253533046)	(2.0, 0.00039188027641422093)	(3.0, 0.0003663506167129687)	(4.0, 0.00025019066507227136)	(5.0, 0.00018253706686395307)	(6.0, 0.0001838135498490157)	(7.0, 0.00017998410089382786)	(8.0, 0.00017487816895357742)	(9.0, 0.00022466100537101916)	(10.0, 0.0003829448955187827)	(11.0, 0.0007084480567097479)	(12.0, 0.0011922351080484767)	(13.0, 0.0019721662119217306)	(14.0, 0.0033239616931030336)	(15.0, 0.005317828115770829)	(16.0, 0.008454146810069658)	(17.0, 0.012851630693610347)	(18.0, 0.01958635492280067)	(19.0, 0.02996926752329993)	(20.0, 0.04323830815302575)	(21.0, 0.06001640050868868)	(22.0, 0.08114729984341511)	(23.0, 0.10511837381990584)	(24.0, 0.13354820286322028)	(25.0, 0.16838342352557886)	(26.0, 0.2073825316852117)	(27.0, 0.2541835038495472)	(28.0, 0.3092509798251481)	(29.0, 0.36887932950637775)	(30.0, 0.4358768154603738)	(31.0, 0.5071849844549263)	(32.0, 0.5801678991258811)	(33.0, 0.6597668251084152)	(34.0, 0.7472812220813226)	(35.0, 0.8365546126076463)	(36.0, 0.9322589244127153)	(37.0, 1.0379083151544073)	(38.0, 1.149100195017241)	(39.0, 1.2647572123618238)	(40.0, 1.3869306753451511)	(41.0, 1.5146427980006651)	(42.0, 1.6441088082776552)	(43.0, 1.7784650248704201)	(44.0, 1.9190300547025294)	(45.0, 2.069158495058728)	(46.0, 2.2337839526762826)	(47.0, 2.4043284618955725)	(48.0, 2.580234199652125)	(49.0, 2.7690579452175115)	(50.0, 2.971196684800086)	(51.0, 3.1848990837443427)	(52.0, 3.3969522666718985)	(53.0, 3.5945977861470526)	(54.0, 3.7781458275351754)	(55.0, 3.943385273468545)	(56.0, 4.079734080000993)	(57.0, 4.171919128216244)	(58.0, 4.203566970864901)	(59.0, 4.175446050703973)	(60.0, 4.094652336647419)	(61.0, 3.953682661709045)	(62.0, 3.7424336630620787)	(63.0, 3.464438645609173)	(64.0, 3.1413250605662455)	(65.0, 2.7834311436293167)	(66.0, 2.4074328685152446)	(67.0, 2.03352164308175)	(68.0, 1.6679701047174305)	(69.0, 1.3315721612489557)	(70.0, 1.0383410428863435)	(71.0, 0.7868624064821439)	(72.0, 0.5783629521850026)	(73.0, 0.4144944489775901)	(74.0, 0.2862781155429764)	(75.0, 0.19127586937969168)	(76.0, 0.12510682088300124)	(77.0, 0.07935001180044696)	(78.0, 0.048867598117151856)	(79.0, 0.028886809951966838)	(80.0, 0.016330046827905956)	(81.0, 0.008760502726484685)	(82.0, 0.004354083462048559)	(83.0, 0.002136832516994807)	(84.0, 0.0010926694352135931)	(85.0, 0.000773548688947941)	(86.0, 0.0004493220107420383)	(87.0, 0.00010211863880500871)	(88.0, 4.34004214921287e-05)	(89.0, 2.2976693731126962e-05)	(90.0, 1.6594278805813913e-05)	(91.0, 1.6594278805813913e-05)	(92.0, 1.1488346865563481e-05)	(93.0, 8.935380895438262e-06)	(94.0, 5.105931940250435e-06)	(95.0, 5.105931940250435e-06)	(96.0, 3.829448955187827e-06)	(97.0, 5.105931940250435e-06)	(98.0, 5.105931940250435e-06)	(99.0, 2.5529659701252177e-06)	(100.0, 1.2764829850626088e-06)
omn_1_r2_trim	(0.0, 5.105941521192223e-05)	(1.0, 0.000228490883073352)	(2.0, 0.0004340050293013389)	(3.0, 0.0004008164094135895)	(4.0, 0.00026167950296110144)	(5.0, 0.00016211364329785308)	(6.0, 0.0001391369064524881)	(7.0, 0.00015062527487517057)	(8.0, 0.00017360201172053556)	(9.0, 0.00021444954389007338)	(10.0, 0.00039188101175150316)	(11.0, 0.0006893021053609501)	(12.0, 0.0010939479709154336)	(13.0, 0.0019530226318560254)	(14.0, 0.003257590690520638)	(15.0, 0.005163383363305635)	(16.0, 0.008346937901768986)	(17.0, 0.012854207779601423)	(18.0, 0.01926854681559915)	(19.0, 0.029005577296512722)	(20.0, 0.04238442056741664)	(21.0, 0.05844898907846767)	(22.0, 0.07896721508137862)	(23.0, 0.1041190830147715)	(24.0, 0.1330799833229738)	(25.0, 0.1660886187721012)	(26.0, 0.20430276160208413)	(27.0, 0.25214288068489465)	(28.0, 0.30840907976305265)	(29.0, 0.3669780584672684)	(30.0, 0.43251026492100997)	(31.0, 0.5041810895686049)	(32.0, 0.5786027402107421)	(33.0, 0.6587826164034039)	(34.0, 0.7442216123628936)	(35.0, 0.8340159764399604)	(36.0, 0.932619366126464)	(37.0, 1.0380838647320696)	(38.0, 1.1487423823501082)	(39.0, 1.2658586395070746)	(40.0, 1.3859554900270366)	(41.0, 1.5161940168934671)	(42.0, 1.6453117895959954)	(43.0, 1.7730866996784507)	(44.0, 1.9180201262428722)	(45.0, 2.070533322995504)	(46.0, 2.2305726775503727)	(47.0, 2.401587253405044)	(48.0, 2.578578333810271)	(49.0, 2.7660187235386173)	(50.0, 2.9654338226195405)	(51.0, 3.1763909025091186)	(52.0, 3.3913663583758744)	(53.0, 3.5877727814154348)	(54.0, 3.766603277253671)	(55.0, 3.931666878265393)	(56.0, 4.0693970978287926)	(57.0, 4.164662478245817)	(58.0, 4.196212090905264)	(59.0, 4.168541717316543)	(60.0, 4.089730233451561)	(61.0, 3.948115668875914)	(62.0, 3.736637782951174)	(63.0, 3.4631788729006825)	(64.0, 3.139494092591603)	(65.0, 2.785066438383425)	(66.0, 2.4179581784073667)	(67.0, 2.046290312652883)	(68.0, 1.683599968578036)	(69.0, 1.3496165042207118)	(70.0, 1.0553125879099525)	(71.0, 0.8016940901254334)	(72.0, 0.5918041520137846)	(73.0, 0.4254436418556799)	(74.0, 0.29465494979034107)	(75.0, 0.19776843294033838)	(76.0, 0.13042999967347504)	(77.0, 0.08302388561996585)	(78.0, 0.05137470710085584)	(79.0, 0.03081818653653596)	(80.0, 0.01757082125980274)	(81.0, 0.00948045691947366)	(82.0, 0.004883833065020361)	(83.0, 0.002427875193326902)	(84.0, 0.0011947903159589802)	(85.0, 0.0007914209357847946)	(86.0, 0.00046336419304819426)	(87.0, 0.00015445473101606476)	(88.0, 9.063046200116197e-05)	(89.0, 4.978292983162418e-05)	(90.0, 3.9571046789239724e-05)	(91.0, 3.701807602864362e-05)	(92.0, 2.2976736845365005e-05)	(93.0, 2.1700251465066945e-05)	(94.0, 1.6594309943874725e-05)	(95.0, 1.2764853802980558e-05)	(96.0, 1.0211883042384446e-05)	(97.0, 1.1488368422682503e-05)	(98.0, 1.2764853802980558e-05)	(99.0, 6.382426901490279e-06)	(100.0, 2.5529707605961115e-06)
omn_2_r1_trim	(0.0, 5.546340633396061e-05)	(1.0, 0.00029712539107478906)	(2.0, 0.0005916096675622466)	(3.0, 0.0005757629800382579)	(4.0, 0.0003908849589250558)	(5.0, 0.0003208954223607722)	(6.0, 0.00041201387562370747)	(7.0, 0.00046879783925133376)	(8.0, 0.0006470730738962071)	(9.0, 0.0009970207567176253)	(10.0, 0.0015542959346445632)	(11.0, 0.0024496337797499275)	(12.0, 0.004089765938482762)	(13.0, 0.007178549448366904)	(14.0, 0.01043240261995926)	(15.0, 0.014670070975332584)	(16.0, 0.02392585704663568)	(17.0, 0.032962430607190264)	(18.0, 0.040967648921391916)	(19.0, 0.05641288702810628)	(20.0, 0.07954905081312985)	(21.0, 0.10893277115448599)	(22.0, 0.1487713435897937)	(23.0, 0.2033816699120463)	(24.0, 0.2734557221431245)	(25.0, 0.35402820485884534)	(26.0, 0.44256364805537046)	(27.0, 0.5385272260287653)	(28.0, 0.6390929461705852)	(29.0, 0.7422865753268)	(30.0, 0.8416413444303285)	(31.0, 0.94755003938232)	(32.0, 1.0542920059866143)	(33.0, 1.159841509354729)	(34.0, 1.2636914554858956)	(35.0, 1.3571723857471987)	(36.0, 1.4542901307952574)	(37.0, 1.5689303505729668)	(38.0, 1.6953367358372378)	(39.0, 1.829242565972236)	(40.0, 1.973442140211359)	(41.0, 2.1365877499427044)	(42.0, 2.3307809822054244)	(43.0, 2.5776235132093035)	(44.0, 2.869675323161829)	(45.0, 3.1650377702495742)	(46.0, 3.4712380310464344)	(47.0, 3.775322759058841)	(48.0, 4.05578667875945)	(49.0, 4.297609771490105)	(50.0, 4.459432182813198)	(51.0, 4.5205898321974445)	(52.0, 4.47816560858114)	(53.0, 4.333128801017833)	(54.0, 4.104360737692357)	(55.0, 3.8215250970923242)	(56.0, 3.500538556278289)	(57.0, 3.1666250801165607)	(58.0, 2.8373560039566534)	(59.0, 2.521531521603558)	(60.0, 2.2581727805278016)	(61.0, 2.046113728639078)	(62.0, 1.844203159552175)	(63.0, 1.6348776612613396)	(64.0, 1.420021669024632)	(65.0, 1.2132184351646975)	(66.0, 1.023719784080959)	(67.0, 0.8439853336265851)	(68.0, 0.6776069996403462)	(69.0, 0.52438933964278)	(70.0, 0.3900688545175704)	(71.0, 0.2823602399743125)	(72.0, 0.196228211052259)	(73.0, 0.13239775370563234)	(74.0, 0.08586791746332036)	(75.0, 0.05301245199691702)	(76.0, 0.031999744340107945)	(77.0, 0.019207505836368027)	(78.0, 0.010652935688001436)	(79.0, 0.005832901566121525)	(80.0, 0.003366100541553943)	(81.0, 0.0019425397789822876)	(82.0, 0.0011607698611321758)	(83.0, 0.0006404702874278786)	(84.0, 0.00031165152130511206)	(85.0, 0.00012809405748557572)	(86.0, 5.810452092129208e-05)	(87.0, 3.565504692897469e-05)	(88.0, 1.9808359404985933e-05)	(89.0, 1.1885015642991562e-05)	(90.0, 1.3205572936657291e-05)	(91.0, 1.1885015642991562e-05)	(92.0, 3.9616718809971875e-06)	(93.0, 1.320557293665729e-06)	(94.0, 2.641114587331458e-06)	(95.0, 5.282229174662916e-06)	(96.0, 3.9616718809971875e-06)	(97.0, 2.641114587331458e-06)	(98.0, 1.320557293665729e-06)	(99.0, 2.641114587331458e-06)	(100.0, 2.641114587331458e-06)
omn_2_r2_trim	(0.0, 5.018119240073982e-05)	(1.0, 0.0002865610197621195)	(2.0, 0.000577083712608508)	(3.0, 0.0005889687318613148)	(4.0, 0.0004291812507958011)	(5.0, 0.000314292731352002)	(6.0, 0.0003697561545317671)	(7.0, 0.00046351575085946516)	(8.0, 0.0006814077704942565)	(9.0, 0.0010670106173630992)	(10.0, 0.0016427737722768507)	(11.0, 0.0024786867930575956)	(12.0, 0.003999969257416866)	(13.0, 0.0069712240706185655)	(14.0, 0.010122074730307124)	(15.0, 0.014162981276261437)	(16.0, 0.023237853754626805)	(17.0, 0.03218727325199033)	(18.0, 0.04001421870881098)	(19.0, 0.055067255871338164)	(20.0, 0.07797100852919163)	(21.0, 0.10741812456456261)	(22.0, 0.14639702604068464)	(23.0, 0.19989413881295756)	(24.0, 0.26940169307645595)	(25.0, 0.35006795986064526)	(26.0, 0.4367242763482491)	(27.0, 0.5309658762345333)	(28.0, 0.6321100311913086)	(29.0, 0.7355149809215068)	(30.0, 0.8370803937829095)	(31.0, 0.9440270792504442)	(32.0, 1.0508892490255142)	(33.0, 1.1572760180304722)	(34.0, 1.2612289992039942)	(35.0, 1.355017647800977)	(36.0, 1.4536633075992733)	(37.0, 1.568797450774297)	(38.0, 1.6955987211824928)	(39.0, 1.829344804507412)	(40.0, 1.9742377153337691)	(41.0, 2.140597612046085)	(42.0, 2.3326885754407276)	(43.0, 2.577950473857038)	(44.0, 2.867762706663648)	(45.0, 3.1593127933965564)	(46.0, 3.465052272559622)	(47.0, 3.770507831818315)	(48.0, 4.052800809110982)	(49.0, 4.290127476339502)	(50.0, 4.44883077953762)	(51.0, 4.511356545268942)	(52.0, 4.473641417506702)	(53.0, 4.329923803028677)	(54.0, 4.099221053197056)	(55.0, 3.816043302248902)	(56.0, 3.5024134908596674)	(57.0, 3.175793353427115)	(58.0, 2.845000253679133)	(59.0, 2.52946883920945)	(60.0, 2.2643549969678674)	(61.0, 2.054727027386861)	(62.0, 1.8524822958772373)	(63.0, 1.6382535032877)	(64.0, 1.426576028164432)	(65.0, 1.2241279307698156)	(66.0, 1.0321795876062068)	(67.0, 0.8514348559249105)	(68.0, 0.684818771019812)	(69.0, 0.531698785755123)	(70.0, 0.39726073019815156)	(71.0, 0.2870799989361587)	(72.0, 0.20029030612138446)	(73.0, 0.13534263757787957)	(74.0, 0.08806931322099314)	(75.0, 0.0552204405639299)	(76.0, 0.03370855571634959)	(77.0, 0.019987961267831523)	(78.0, 0.01126171602088182)	(79.0, 0.006164363319122459)	(80.0, 0.00346514339104056)	(81.0, 0.001991401003692517)	(82.0, 0.0011581290983012848)	(83.0, 0.0006391499242620545)	(84.0, 0.00035390946219469134)	(85.0, 0.00018487807726588355)	(86.0, 8.45156924644039e-05)	(87.0, 5.678398087452137e-05)	(88.0, 4.621951931647089e-05)	(89.0, 3.56550577584204e-05)	(90.0, 3.037282697939515e-05)	(91.0, 1.9808365421344663e-05)	(92.0, 1.8487807726588354e-05)	(93.0, 1.8487807726588354e-05)	(94.0, 7.923346168537866e-06)	(95.0, 5.282230779025244e-06)	(96.0, 3.961673084268933e-06)	(97.0, 2.641115389512622e-06)	(98.0, 2.641115389512622e-06)	(99.0, 1.320557694756311e-06)	(100.0, 1.320557694756311e-06)
omn_3_r1_trim	(0.0, 6.684741911696253e-06)	(1.0, 1.7825978431190008e-05)	(2.0, 3.230958590653189e-05)	(3.0, 3.008133860263314e-05)	(4.0, 2.228247303898751e-05)	(5.0, 3.788020416627876e-05)	(6.0, 5.9048553553316894e-05)	(7.0, 7.576040833255752e-05)	(8.0, 0.00011809710710663379)	(9.0, 0.0002584766872522551)	(10.0, 0.0005704313097980802)	(11.0, 0.0011196942702091223)	(12.0, 0.0020399604067193066)	(13.0, 0.0034136748695728866)	(14.0, 0.005774502888053613)	(15.0, 0.009060053537652322)	(16.0, 0.01348869505415109)	(17.0, 0.019502734527373815)	(18.0, 0.028323251479857023)	(19.0, 0.04051287835583514)	(20.0, 0.056272157412659056)	(21.0, 0.07558549091920148)	(22.0, 0.09913806492141128)	(23.0, 0.12838603903238627)	(24.0, 0.1626509119480893)	(25.0, 0.2024306969409418)	(26.0, 0.248179956460939)	(27.0, 0.2986196765556431)	(28.0, 0.3565830736719613)	(29.0, 0.42264392149064756)	(30.0, 0.4930765905195832)	(31.0, 0.5680871936343788)	(32.0, 0.6531984417777474)	(33.0, 0.7482187056815538)	(34.0, 0.8484608671420469)	(35.0, 0.9566010511712091)	(36.0, 1.077290724015929)	(37.0, 1.213831034056933)	(38.0, 1.3662921710842932)	(39.0, 1.534280849448872)	(40.0, 1.7160456667698047)	(41.0, 1.9098329924189232)	(42.0, 2.1160661933839684)	(43.0, 2.3353702930336833)	(44.0, 2.5575120656249135)	(45.0, 2.7754112553495207)	(46.0, 2.989661690113993)	(47.0, 3.1922216253985614)	(48.0, 3.380687896485969)	(49.0, 3.5486297816571666)	(50.0, 3.6868869562458237)	(51.0, 3.790465918043905)	(52.0, 3.858125533303139)	(53.0, 3.8846439044668384)	(54.0, 3.8718069717490775)	(55.0, 3.824661715293188)	(56.0, 3.7480991379312267)	(57.0, 3.6452098186737016)	(58.0, 3.511838076298842)	(59.0, 3.3540146621346496)	(60.0, 3.1795785501962395)	(61.0, 2.9844565044120857)	(62.0, 2.7661818550167716)	(63.0, 2.529286857026428)	(64.0, 2.2805331268847353)	(65.0, 2.0273897495543616)	(66.0, 1.7716538064859022)	(67.0, 1.5166375872966016)	(68.0, 1.2674916856294227)	(69.0, 1.0369639043099697)	(70.0, 0.8342301657356974)	(71.0, 0.658401399232351)	(72.0, 0.5075457143874497)	(73.0, 0.3841264385954537)	(74.0, 0.28450150163814053)	(75.0, 0.20664988321087407)	(76.0, 0.1478731758286328)	(77.0, 0.10263418494122843)	(78.0, 0.0700984319333508)	(79.0, 0.04618376774425746)	(80.0, 0.0289928397946786)	(81.0, 0.017514023808644183)	(82.0, 0.009803174013502555)	(83.0, 0.005155050137569761)	(84.0, 0.0026193047057329814)	(85.0, 0.0011820851947182873)	(86.0, 0.00047016018112263643)	(87.0, 0.00016489030048850756)	(88.0, 5.9048553553316894e-05)	(89.0, 2.896721495068376e-05)	(90.0, 2.3396596690936886e-05)	(91.0, 1.894010208313938e-05)	(92.0, 1.5597731127291257e-05)	(93.0, 1.448360747534188e-05)	(94.0, 8.912989215595004e-06)	(95.0, 3.3423709558481266e-06)	(96.0, 3.3423709558481266e-06)	(97.0, 3.3423709558481266e-06)	(98.0, 5.570618259746877e-06)	(99.0, 6.684741911696253e-06)	(100.0, 4.456494607797502e-06)
omn_3_r2_trim	(0.0, 4.4564920259542536e-06)	(1.0, 1.448359908435132e-05)	(2.0, 3.008132117519121e-05)	(3.0, 3.230956718816834e-05)	(4.0, 2.6738952155725518e-05)	(5.0, 3.34236901946569e-05)	(6.0, 4.3450797253053965e-05)	(7.0, 6.68473803893138e-05)	(8.0, 0.00015040660587595602)	(9.0, 0.00029747084273244636)	(10.0, 0.0005971699314778699)	(11.0, 0.0010806993162939063)	(12.0, 0.002023247379783231)	(13.0, 0.003498346240374089)	(14.0, 0.005648603642897016)	(15.0, 0.00876257744603255)	(16.0, 0.013261406146233367)	(17.0, 0.019382397943881535)	(18.0, 0.027911009558551487)	(19.0, 0.039845495204056974)	(20.0, 0.055449902032935795)	(21.0, 0.07487018015903794)	(22.0, 0.09839711568705692)	(23.0, 0.12706015827498818)	(24.0, 0.1603356701097821)	(25.0, 0.199168427500941)	(26.0, 0.24492991586945223)	(27.0, 0.2962620192704063)	(28.0, 0.3545763315530242)	(29.0, 0.41986616797926696)	(30.0, 0.49092827570212705)	(31.0, 0.5679665392317917)	(32.0, 0.6522867107318656)	(33.0, 0.7457571744842301)	(34.0, 0.8458165616969681)	(35.0, 0.9552512940093072)	(36.0, 1.0788487579801287)	(37.0, 1.21594047980554)	(38.0, 1.3665832797588717)	(39.0, 1.5345027851738215)	(40.0, 1.7158608422930364)	(41.0, 1.90906982583227)	(42.0, 2.113411126452337)	(43.0, 2.329958758731493)	(44.0, 2.553460746817151)	(45.0, 2.7748269610993703)	(46.0, 2.9883943143361695)	(47.0, 3.1864274504934986)	(48.0, 3.374771058863397)	(49.0, 3.544960032842564)	(50.0, 3.681823359451645)	(51.0, 3.7838046088505752)	(52.0, 3.8561891805821378)	(53.0, 3.8850371675891457)	(54.0, 3.8725032837661497)	(55.0, 3.826759621365742)	(56.0, 3.7485983218455363)	(57.0, 3.6412068911270974)	(58.0, 3.50574178889116)	(59.0, 3.351393415818247)	(60.0, 3.177830877375433)	(61.0, 2.98223878472532)	(62.0, 2.766115633311636)	(63.0, 2.5298803333848205)	(64.0, 2.285033976740855)	(65.0, 2.034788580007446)	(66.0, 1.7770094835041612)	(67.0, 1.5223844692322452)	(68.0, 1.2748876139558436)	(69.0, 1.046610494664376)	(70.0, 0.8436273099892179)	(71.0, 0.665112494782562)	(72.0, 0.5132909526883654)	(73.0, 0.38920884520972115)	(74.0, 0.2885779128946547)	(75.0, 0.2095052607551419)	(76.0, 0.14977155576225756)	(77.0, 0.10478438288325587)	(78.0, 0.07190549883877187)	(79.0, 0.04730789110151737)	(80.0, 0.029719231198082424)	(81.0, 0.018040993844069306)	(82.0, 0.010118465144929131)	(83.0, 0.0053823282443462486)	(84.0, 0.00272180250485156)	(85.0, 0.0012567307513190993)	(86.0, 0.000553719134224816)	(87.0, 0.00022393872430420122)	(88.0, 0.00010584168561641352)	(89.0, 6.573325738282523e-05)	(90.0, 4.567904326603109e-05)	(91.0, 4.0108428233588275e-05)	(92.0, 3.6766059214122585e-05)	(93.0, 3.1195444181679775e-05)	(94.0, 3.008132117519121e-05)	(95.0, 2.3396583136259828e-05)	(96.0, 1.0027107058397069e-05)	(97.0, 7.798861045419944e-06)	(98.0, 5.570615032442816e-06)	(99.0, 1.1141230064885634e-06)	(100.0, 0.0)
omn_4_r1_trim	(0.0, 1.1028002704231684e-05)	(1.0, 8.684552129582451e-05)	(2.0, 0.00018196204461982276)	(3.0, 0.00016955554157756215)	(4.0, 0.00012130802974654851)	(5.0, 9.787352400005617e-05)	(6.0, 9.787352400005617e-05)	(7.0, 0.00011717252873246163)	(8.0, 0.00014060703447895396)	(9.0, 0.000208153551042373)	(10.0, 0.0003790875929579641)	(11.0, 0.0005831056429862503)	(12.0, 0.0007733386896342469)	(13.0, 0.0011979167937471666)	(14.0, 0.0018182419458601987)	(15.0, 0.002856252700396006)	(16.0, 0.004715849656397073)	(17.0, 0.00785055942507493)	(18.0, 0.012853137151782025)	(19.0, 0.020411454505194816)	(20.0, 0.03202394135275078)	(21.0, 0.05004507627180337)	(22.0, 0.07538053398443764)	(23.0, 0.10615279703025812)	(24.0, 0.14519606210425237)	(25.0, 0.19308378534704043)	(26.0, 0.25075610398915804)	(27.0, 0.32065709912993057)	(28.0, 0.3927264753024226)	(29.0, 0.47036361434021373)	(30.0, 0.5602501073817301)	(31.0, 0.6508851261067962)	(32.0, 0.7423307030306234)	(33.0, 0.84802997344967)	(34.0, 0.9563966420228026)	(35.0, 1.0668117620982462)	(36.0, 1.1928149639961214)	(37.0, 1.3185148958196302)	(38.0, 1.4493387133995925)	(39.0, 1.5930005046276188)	(40.0, 1.741047305430915)	(41.0, 1.9017197908302186)	(42.0, 2.060418263745465)	(43.0, 2.215902073872427)	(44.0, 2.3789124958450274)	(45.0, 2.5378342858150345)	(46.0, 2.6836934065818787)	(47.0, 2.802806863790285)	(48.0, 2.9123976406635874)	(49.0, 3.001097244914061)	(50.0, 3.049426088265018)	(51.0, 3.0691317505971423)	(52.0, 3.0724208524036793)	(53.0, 3.0697631037519595)	(54.0, 3.0634854132125753)	(55.0, 3.072351927386778)	(56.0, 3.1199860065673684)	(57.0, 3.1984888438174415)	(58.0, 3.274555870970218)	(59.0, 3.345245368304343)	(60.0, 3.399788491179135)	(61.0, 3.410593176828606)	(62.0, 3.3624573235249726)	(63.0, 3.246189091014258)	(64.0, 3.0695577072015934)	(65.0, 2.8347260391173457)	(66.0, 2.5439258788087846)	(67.0, 2.2188865271042597)	(68.0, 1.8789069887361773)	(69.0, 1.5438211265680977)	(70.0, 1.2339673345873)	(71.0, 0.9568294911289436)	(72.0, 0.7179326255478488)	(73.0, 0.5230926307701594)	(74.0, 0.36801961374392955)	(75.0, 0.2487931195078048)	(76.0, 0.162314279301896)	(77.0, 0.10183395547121339)	(78.0, 0.061437003065274706)	(79.0, 0.03573072876171065)	(80.0, 0.019740124840574712)	(81.0, 0.010304290026766479)	(82.0, 0.005500216348735552)	(83.0, 0.0028493601987058612)	(84.0, 0.0014005563434374237)	(85.0, 0.0006837361676623644)	(86.0, 0.00028672807031002374)	(87.0, 0.00012820053143669332)	(88.0, 7.168201757750593e-05)	(89.0, 3.9976509802839854e-05)	(90.0, 2.3434505746492326e-05)	(91.0, 1.7920504394376484e-05)	(92.0, 1.6542004056347525e-05)	(93.0, 8.271002028173762e-06)	(94.0, 1.3785003380289605e-06)	(95.0, 0.0)	(96.0, 1.3785003380289605e-06)	(97.0, 2.757000676057921e-06)	(98.0, 2.757000676057921e-06)	(99.0, 1.3785003380289605e-06)	(100.0, 1.3785003380289605e-06)
omn_4_r2_trim	(0.0, 2.2055888656911483e-05)	(1.0, 8.960204766870292e-05)	(2.0, 0.00017782560229634883)	(3.0, 0.00016955464405000705)	(4.0, 0.00011441492240772833)	(5.0, 8.684506158658898e-05)	(6.0, 8.960204766870292e-05)	(7.0, 0.00011027944328455744)	(8.0, 0.00014060629018781073)	(9.0, 0.00022331587265122876)	(10.0, 0.00039700599582440674)	(11.0, 0.0006120509102292937)	(12.0, 0.0008188248663878389)	(13.0, 0.001192396480514277)	(14.0, 0.0017796345160045453)	(15.0, 0.0028686440184395503)	(16.0, 0.004729609623866457)	(17.0, 0.00793322745128285)	(18.0, 0.012872368017389965)	(19.0, 0.020285903592194336)	(20.0, 0.03235047468752492)	(21.0, 0.051031812379928945)	(22.0, 0.07648706487608692)	(23.0, 0.10844880452603378)	(24.0, 0.14828036094737485)	(25.0, 0.19564951731721544)	(26.0, 0.25394460953047354)	(27.0, 0.3240464946403846)	(28.0, 0.3964022158724238)	(29.0, 0.4732807727721709)	(30.0, 0.5621756535108116)	(31.0, 0.655467927050424)	(32.0, 0.749645193122395)	(33.0, 0.8549248421470387)	(34.0, 0.9634205154364684)	(35.0, 1.0720871218629893)	(36.0, 1.1953161287752359)	(37.0, 1.3199498200963196)	(38.0, 1.452662859131038)	(39.0, 1.5979601611375656)	(40.0, 1.7482737993204995)	(41.0, 1.9102798154776786)	(42.0, 2.0695233315805797)	(43.0, 2.222177650947228)	(44.0, 2.3774414576405976)	(45.0, 2.5377064370869213)	(46.0, 2.6854092094500936)	(47.0, 2.8052719363560787)	(48.0, 2.9122953790776602)	(49.0, 2.994953957298559)	(50.0, 3.039885937971811)	(51.0, 3.0620851899049923)	(52.0, 3.0687943155358166)	(53.0, 3.061883929920998)	(54.0, 3.0543297880560054)	(55.0, 3.0665901051631663)	(56.0, 3.1132438236446984)	(57.0, 3.1860572045663687)	(58.0, 3.262840645446283)	(59.0, 3.3336483189932147)	(60.0, 3.387288240206823)	(61.0, 3.403431772210642)	(62.0, 3.356252847880467)	(63.0, 3.236784369984224)	(64.0, 3.0582695211673463)	(65.0, 2.825217352167132)	(66.0, 2.537928374466532)	(67.0, 2.216342489904434)	(68.0, 1.8800025943239034)	(69.0, 1.5473639525586107)	(70.0, 1.2398276690709653)	(71.0, 0.963504603511973)	(72.0, 0.7249508687849004)	(73.0, 0.5288933175275321)	(74.0, 0.37241230147890936)	(75.0, 0.2531657609622764)	(76.0, 0.16590990844945241)	(77.0, 0.10519556094913934)	(78.0, 0.06388074601562095)	(79.0, 0.03725101744848244)	(80.0, 0.021155732701101285)	(81.0, 0.011382217040007383)	(82.0, 0.005887543778354309)	(83.0, 0.0030561190720232974)	(84.0, 0.0016155938441187664)	(85.0, 0.0008725860949890605)	(86.0, 0.0004342253079329449)	(87.0, 0.00020815244919960212)	(88.0, 0.0001323353319414689)	(89.0, 0.00010062999199715864)	(90.0, 6.89246520528484e-05)	(91.0, 5.1004242519107805e-05)	(92.0, 5.1004242519107805e-05)	(93.0, 4.5490270354879935e-05)	(94.0, 3.44623260264242e-05)	(95.0, 2.2055888656911483e-05)	(96.0, 1.929890257479755e-05)	(97.0, 1.6541916492683614e-05)	(98.0, 1.1027944328455742e-05)	(99.0, 1.378493041056968e-05)	(100.0, 9.649451287398774e-06)
