Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
omn_1_r1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 3.7445028358056106e-06)	(4.0, 9.985340895481628e-06)	(5.0, 1.9970681790963255e-05)	(6.0, 3.86931959699913e-05)	(7.0, 5.2423039701278536e-05)	(8.0, 8.737173283546424e-05)	(9.0, 0.00019346597984995652)	(10.0, 0.00035572776940153295)	(11.0, 0.0006253319735795369)	(12.0, 0.0010759204814881453)	(13.0, 0.0018248210486492672)	(14.0, 0.0031666012314796113)	(15.0, 0.005168662081023677)	(16.0, 0.008265365926234915)	(17.0, 0.012628959897560387)	(18.0, 0.019275452431115343)	(19.0, 0.029455507474058867)	(20.0, 0.042517581532960765)	(21.0, 0.05904581705020673)	(22.0, 0.08001378476310622)	(23.0, 0.10385503431868054)	(24.0, 0.13198124328602842)	(25.0, 0.16640196152036552)	(26.0, 0.2051825292231923)	(27.0, 0.2517104732933009)	(28.0, 0.3062816094547199)	(29.0, 0.3655246369876124)	(30.0, 0.43212061992241513)	(31.0, 0.503147597879588)	(32.0, 0.5758845654651118)	(33.0, 0.6552168507121015)	(34.0, 0.7425648683629389)	(35.0, 0.8315542264234712)	(36.0, 0.9275320749432288)	(37.0, 1.0336762486621984)	(38.0, 1.1446083933405515)	(39.0, 1.2603559686657506)	(40.0, 1.3827525328597288)	(41.0, 1.5102753214359244)	(42.0, 1.6400672787306183)	(43.0, 1.7750403797824559)	(44.0, 1.9163391942915804)	(45.0, 2.066893171643205)	(46.0, 2.2320781697419334)	(47.0, 2.4036712603603374)	(48.0, 2.5802432915827507)	(49.0, 2.769435545529441)	(50.0, 2.97276454584891)	(51.0, 3.1879723573311654)	(52.0, 3.400794920507013)	(53.0, 3.5991087833617263)	(54.0, 3.7835255480251524)	(55.0, 3.949626701151041)	(56.0, 4.08638717822317)	(57.0, 4.1794131103407)	(58.0, 4.211852986574897)	(59.0, 4.183263707423521)	(60.0, 4.1015124733446005)	(61.0, 3.9598841425859246)	(62.0, 3.747102768941271)	(63.0, 3.468802581010914)	(64.0, 3.145728124505218)	(65.0, 2.7868225203636987)	(66.0, 2.410301526714937)	(67.0, 2.0354131363025867)	(68.0, 1.6690360008360228)	(69.0, 1.332045723624861)	(70.0, 1.038421781922776)	(71.0, 0.786769972507236)	(72.0, 0.578098814808685)	(73.0, 0.4141807068360705)	(74.0, 0.28607377581748894)	(75.0, 0.19104952735324998)	(76.0, 0.12498776015635546)	(77.0, 0.07928485487773605)	(78.0, 0.04871223739099518)	(79.0, 0.028764022617046765)	(80.0, 0.01628234649769473)	(81.0, 0.008752151294889645)	(82.0, 0.004342375121922573)	(83.0, 0.002119388605065975)	(84.0, 0.0010784168167120157)	(85.0, 0.0007713675841759558)	(86.0, 0.00045433301074441405)	(87.0, 0.00010359791179062188)	(88.0, 4.243769880579691e-05)	(89.0, 3.120419029838009e-05)	(90.0, 2.6211519850639268e-05)	(91.0, 1.872251417902805e-05)	(92.0, 1.123350850741683e-05)	(93.0, 7.489005671611221e-06)	(94.0, 4.992670447740814e-06)	(95.0, 4.992670447740814e-06)	(96.0, 3.7445028358056106e-06)	(97.0, 7.489005671611221e-06)	(98.0, 7.489005671611221e-06)	(99.0, 3.7445028358056106e-06)	(100.0, 3.7445028358056106e-06)
omn_1_r2	(0.0, 2.496335255028855e-06)	(1.0, 1.2481676275144274e-06)	(2.0, 0.0)	(3.0, 1.2481676275144274e-06)	(4.0, 6.240838137572137e-06)	(5.0, 1.4978011530173129e-05)	(6.0, 2.6211520177802976e-05)	(7.0, 6.365654900323579e-05)	(8.0, 0.00011982409224138503)	(9.0, 0.0001909696470097074)	(10.0, 0.0003544796062140974)	(11.0, 0.0006165948079921271)	(12.0, 0.0010234974545618306)	(13.0, 0.0018522807592314104)	(14.0, 0.0031391415831987855)	(15.0, 0.0050176338626079986)	(16.0, 0.008146790104786668)	(17.0, 0.012579033350090401)	(18.0, 0.01893595107702138)	(19.0, 0.028565564323295187)	(20.0, 0.04169503959711945)	(21.0, 0.057456900397371634)	(22.0, 0.07765974161632017)	(23.0, 0.10257816013201819)	(24.0, 0.13127103755331984)	(25.0, 0.16394806604164758)	(26.0, 0.20179750117839507)	(27.0, 0.24917419981596017)	(28.0, 0.30488241736718413)	(29.0, 0.3628910078559171)	(30.0, 0.4281776637806867)	(31.0, 0.4996090489357099)	(32.0, 0.5735467546867821)	(33.0, 0.6535181027492589)	(34.0, 0.7390750009448629)	(35.0, 0.8288581947272308)	(36.0, 0.9275171085088536)	(37.0, 1.0332106950391478)	(38.0, 1.1438258065247315)	(39.0, 1.2609114189913497)	(40.0, 1.3815505646935016)	(41.0, 1.5119204252197562)	(42.0, 1.641473984117616)	(43.0, 1.7703660141728934)	(44.0, 1.9157014045530458)	(45.0, 2.0683023786929597)	(46.0, 2.2289378078511843)	(47.0, 2.400202632525321)	(48.0, 2.5776745948110875)	(49.0, 2.765714792399019)	(50.0, 2.9654053866221695)	(51.0, 3.176722662295617)	(52.0, 3.3912040429048136)	(53.0, 3.588138683006412)	(54.0, 3.766811382549848)	(55.0, 3.931165103070437)	(56.0, 4.06893285312497)	(57.0, 4.163520244105641)	(58.0, 4.194999031671555)	(59.0, 4.168223339726115)	(60.0, 4.090111761428634)	(61.0, 3.9489340174157324)	(62.0, 3.7377190914877416)	(63.0, 3.464895859633265)	(64.0, 3.1426888755961806)	(65.0, 2.789583501939977)	(66.0, 2.4236170090498645)	(67.0, 2.052731487539717)	(68.0, 1.6906929781733926)	(69.0, 1.3572137922922254)	(70.0, 1.0627772897997096)	(71.0, 0.8086753241903224)	(72.0, 0.598457684196715)	(73.0, 0.4317311970162203)	(74.0, 0.3002442264633405)	(75.0, 0.20253891274913863)	(76.0, 0.13442016447753877)	(77.0, 0.08634574013619306)	(78.0, 0.05415674519022349)	(79.0, 0.03309516464354504)	(80.0, 0.019357831735121254)	(81.0, 0.010968897110596789)	(82.0, 0.006153466403646128)	(83.0, 0.0034986138599229404)	(84.0, 0.0021281258049120986)	(85.0, 0.0016113844071211259)	(86.0, 0.0012007372576688792)	(87.0, 0.0008325278075521232)	(88.0, 0.0007251853915858824)	(89.0, 0.0006465508310524734)	(90.0, 0.0005828942820492376)	(91.0, 0.0005504419237338624)	(92.0, 0.000473055530827968)	(93.0, 0.00039816547317710234)	(94.0, 0.00033076442129132327)	(95.0, 0.0002633633694055442)	(96.0, 0.0001909696470097074)	(97.0, 0.00011607958935884174)	(98.0, 6.989738714080794e-05)	(99.0, 3.1204190687860685e-05)	(100.0, 9.98534102011542e-06)
omn_2_r1	(0.0, 0.0)	(1.0, 5.195709248214384e-06)	(2.0, 1.4288200432589557e-05)	(3.0, 2.597854624107192e-05)	(4.0, 2.8576400865179113e-05)	(5.0, 8.183242065937655e-05)	(6.0, 0.0001922412421839322)	(7.0, 0.0002870629359638447)	(8.0, 0.0005130762882611705)	(9.0, 0.0008611888078915341)	(10.0, 0.0014015425697058302)	(11.0, 0.0023016991969589725)	(12.0, 0.0039487390286429315)	(13.0, 0.006973940738415757)	(14.0, 0.010184889053812247)	(15.0, 0.014405103890674379)	(16.0, 0.023504089711609822)	(17.0, 0.03237186647099972)	(18.0, 0.040320002693455675)	(19.0, 0.05563565462987963)	(20.0, 0.07853963992332069)	(21.0, 0.10767587845999489)	(22.0, 0.14709572452619743)	(23.0, 0.2011908513639815)	(24.0, 0.2709094759111462)	(25.0, 0.3510779706837821)	(26.0, 0.4392010963154342)	(27.0, 0.5347151183526713)	(28.0, 0.6349065776406134)	(29.0, 0.7378790403036622)	(30.0, 0.8370417491604578)	(31.0, 0.942712083850642)	(32.0, 1.0492137320205404)	(33.0, 1.1548944581292209)	(34.0, 1.2590476457189266)	(35.0, 1.352656141389381)	(36.0, 1.4501783050510528)	(37.0, 1.5648567006503287)	(38.0, 1.6915254942671714)	(39.0, 1.8261021573597964)	(40.0, 1.9709650258365734)	(41.0, 2.134644155355759)	(42.0, 2.3290247308226437)	(43.0, 2.5763352953284)	(44.0, 2.868813459256196)	(45.0, 3.1645038704267012)	(46.0, 3.47095589437757)	(47.0, 3.776176535236612)	(48.0, 4.0576177137938885)	(49.0, 4.300598953568571)	(50.0, 4.463974134096736)	(51.0, 4.525955048645997)	(52.0, 4.484599800884834)	(53.0, 4.340841020623302)	(54.0, 4.112385684979316)	(55.0, 3.8293455269009016)	(56.0, 3.5079727249164727)	(57.0, 3.173458675315999)	(58.0, 2.843658432930966)	(59.0, 2.526837072247974)	(60.0, 2.2625897945203506)	(61.0, 2.049829397587908)	(62.0, 1.8470486591939723)	(63.0, 1.6367653166456158)	(64.0, 1.4213096455406617)	(65.0, 1.214294404109432)	(66.0, 1.024415910706125)	(67.0, 0.8441858493767526)	(68.0, 0.677601019460503)	(69.0, 0.5242431663628951)	(70.0, 0.3899548651335462)	(71.0, 0.282416672968629)	(72.0, 0.1961068498646037)	(73.0, 0.13220222396619088)	(74.0, 0.08576297470565072)	(75.0, 0.05290660834725502)	(76.0, 0.0319302311849015)	(77.0, 0.019189053180967773)	(78.0, 0.010669388941208238)	(79.0, 0.005838678267680914)	(80.0, 0.0033460367558500632)	(81.0, 0.0019094231487187861)	(82.0, 0.0011235721249263607)	(83.0, 0.0006143926186013509)	(84.0, 0.0003000522090843807)	(85.0, 0.0001298927312053596)	(86.0, 5.9750656354465416e-05)	(87.0, 3.3772110113393495e-05)	(88.0, 2.2081764304911133e-05)	(89.0, 1.298927312053596e-05)	(90.0, 1.0391418496428768e-05)	(91.0, 9.092491184375173e-06)	(92.0, 2.597854624107192e-06)	(93.0, 1.298927312053596e-06)	(94.0, 2.597854624107192e-06)	(95.0, 5.195709248214384e-06)	(96.0, 5.195709248214384e-06)	(97.0, 3.896781936160788e-06)	(98.0, 1.298927312053596e-06)	(99.0, 2.597854624107192e-06)	(100.0, 2.597854624107192e-06)
omn_2_r2	(0.0, 5.195709180725899e-06)	(1.0, 2.5978545903629493e-06)	(2.0, 7.793563771088847e-06)	(3.0, 3.2473182379536866e-05)	(4.0, 4.5462455331351616e-05)	(5.0, 7.793563771088848e-05)	(6.0, 0.0001740562575543176)	(7.0, 0.0002805682957591985)	(8.0, 0.0005221687726629528)	(9.0, 0.0009378255071210246)	(10.0, 0.0015314352810189584)	(11.0, 0.0023640476772302838)	(12.0, 0.003847422648327528)	(13.0, 0.006771307989781027)	(14.0, 0.009862754952312936)	(15.0, 0.013842668184748974)	(16.0, 0.022822152576338506)	(17.0, 0.03164056998332554)	(18.0, 0.03936399168047459)	(19.0, 0.054379591212772437)	(20.0, 0.07714588991541814)	(21.0, 0.10620808921780846)	(22.0, 0.14466932642813193)	(23.0, 0.19757853194275893)	(24.0, 0.2665242938436964)	(25.0, 0.34662134657376686)	(26.0, 0.43298052779390717)	(27.0, 0.5266890396501843)	(28.0, 0.6270870270766461)	(29.0, 0.7303218717157841)	(30.0, 0.8318317409069211)	(31.0, 0.9388061972288867)	(32.0, 1.0458196213697077)	(33.0, 1.1523238660108175)	(34.0, 1.256649809577908)	(35.0, 1.3507337114224927)	(36.0, 1.4497522380614716)	(37.0, 1.5655217310991107)	(38.0, 1.6929439009018232)	(39.0, 1.8273581963344974)	(40.0, 1.972519816207503)	(41.0, 2.1387993960455693)	(42.0, 2.33134718257409)	(43.0, 2.57599494291234)	(44.0, 2.864807530214055)	(45.0, 3.156608949221983)	(46.0, 3.461798411861347)	(47.0, 3.7662864537613125)	(48.0, 4.048154975742987)	(49.0, 4.285569009974371)	(50.0, 4.445164309951434)	(51.0, 4.5085883319205555)	(52.0, 4.472631426535342)	(53.0, 4.331208119417869)	(54.0, 4.1021877533679465)	(55.0, 3.82116613198273)	(56.0, 3.509535288886561)	(57.0, 3.183763024327752)	(58.0, 2.853243180505055)	(59.0, 2.5380415862744328)	(60.0, 2.272609690285984)	(61.0, 2.0614132045805427)	(62.0, 1.8579349448630693)	(63.0, 1.6431352348407944)	(64.0, 1.4309268847724064)	(65.0, 1.2282565578325362)	(66.0, 1.0358178811968104)	(67.0, 0.8546110288825187)	(68.0, 0.6879300805102415)	(69.0, 0.5347592749351469)	(70.0, 0.4003034138290269)	(71.0, 0.2901193081606679)	(72.0, 0.20298336841800907)	(73.0, 0.13762264585177242)	(74.0, 0.09006242293870272)	(75.0, 0.05697095116665948)	(76.0, 0.03522041360884569)	(77.0, 0.021310201204747272)	(78.0, 0.012382673904964999)	(79.0, 0.007070061267672767)	(80.0, 0.004279965437622959)	(81.0, 0.002674491300778656)	(82.0, 0.0017509539939046278)	(83.0, 0.0011937141842717752)	(84.0, 0.0008222209778498734)	(85.0, 0.0006390722292292856)	(86.0, 0.0005377559002051305)	(87.0, 0.0004857988083978715)	(88.0, 0.00045592348060869754)	(89.0, 0.0004143578071628904)	(90.0, 0.00038188462478335356)	(91.0, 0.0003182371873194613)	(92.0, 0.0002961554233013762)	(93.0, 0.0002740736592832911)	(94.0, 0.0001896433850964953)	(95.0, 0.00014158307517478074)	(96.0, 0.00010521311090969946)	(97.0, 5.455494639762193e-05)	(98.0, 2.857640049399244e-05)	(99.0, 1.5587127542177694e-05)	(100.0, 5.195709180725899e-06)
omn_3_r1	(0.0, 0.0)	(1.0, 1.093467933112479e-06)	(2.0, 4.373871732449916e-06)	(3.0, 5.4673396655623955e-06)	(4.0, 7.654275531787353e-06)	(5.0, 2.7336698327811976e-05)	(6.0, 4.483218525761164e-05)	(7.0, 5.904726838807387e-05)	(8.0, 9.622517811389816e-05)	(9.0, 0.00022306745835494574)	(10.0, 0.0005150233964959776)	(11.0, 0.0010486357478548675)	(12.0, 0.0019616814720037875)	(13.0, 0.0033219555807957116)	(14.0, 0.005653229214191516)	(15.0, 0.008895361635870017)	(16.0, 0.013252831349323245)	(17.0, 0.019170679803327983)	(18.0, 0.027907488588896693)	(19.0, 0.03990501875100681)	(20.0, 0.05545522622779937)	(21.0, 0.07464777538978962)	(22.0, 0.09801518512040329)	(23.0, 0.1269745898609542)	(24.0, 0.16081523545491916)	(25.0, 0.2003528489804002)	(26.0, 0.24602263067477598)	(27.0, 0.29624451937469903)	(28.0, 0.3538374754117333)	(29.0, 0.41954396351246215)	(30.0, 0.4896691555308986)	(31.0, 0.5643934736760061)	(32.0, 0.649154733979153)	(33.0, 0.7438075052052354)	(34.0, 0.8438182693035691)	(35.0, 0.95207706202137)	(36.0, 1.0727543700555293)	(37.0, 1.2089950071816786)	(38.0, 1.3617415427581607)	(39.0, 1.5297277409184316)	(40.0, 1.7112882500003608)	(41.0, 1.9055417348498596)	(42.0, 2.11201800425569)	(43.0, 2.33181271308683)	(44.0, 2.554933751370498)	(45.0, 2.773638272672325)	(46.0, 2.988481758702332)	(47.0, 3.1919586455676345)	(48.0, 3.3818852778058073)	(49.0, 3.5509332333291304)	(50.0, 3.689888951333198)	(51.0, 3.7942101660238605)	(52.0, 3.8629105693254515)	(53.0, 3.8901335469882197)	(54.0, 3.878109773595715)	(55.0, 3.8315739652983143)	(56.0, 3.7548715636622063)	(57.0, 3.6518384541967492)	(58.0, 3.5187448177820984)	(59.0, 3.3605899898084415)	(60.0, 3.1853322298929725)	(61.0, 2.9899699685592975)	(62.0, 2.7714677388250966)	(63.0, 2.5335138080287574)	(64.0, 2.2832419609659067)	(65.0, 2.029364950127584)	(66.0, 1.7732878818078384)	(67.0, 1.5179379696636128)	(68.0, 1.2683473531230909)	(69.0, 1.0374320754121968)	(70.0, 0.8343127525610222)	(71.0, 0.6581813117669965)	(72.0, 0.5071230906792399)	(73.0, 0.3835065408408742)	(74.0, 0.2839211357685214)	(75.0, 0.20607059280264534)	(76.0, 0.14740822512702706)	(77.0, 0.102406552339783)	(78.0, 0.06995133061707151)	(79.0, 0.04603281304816915)	(80.0, 0.02883474939617607)	(81.0, 0.017418944174481792)	(82.0, 0.009752640495430202)	(83.0, 0.005119616862832627)	(84.0, 0.0025718365786805506)	(85.0, 0.0011514217335674404)	(86.0, 0.0004636304036396911)	(87.0, 0.00015964631823442196)	(88.0, 6.451460805363626e-05)	(89.0, 3.389750592648685e-05)	(90.0, 1.9682422796024623e-05)	(91.0, 1.3121615197349748e-05)	(92.0, 1.3121615197349748e-05)	(93.0, 1.4215083130462228e-05)	(94.0, 9.841211398012312e-06)	(95.0, 5.4673396655623955e-06)	(96.0, 3.280403799337437e-06)	(97.0, 4.373871732449916e-06)	(98.0, 7.654275531787353e-06)	(99.0, 8.747743464899832e-06)	(100.0, 6.560807598674874e-06)
omn_3_r2	(0.0, 0.0)	(1.0, 1.093467921155758e-06)	(2.0, 5.46733960577879e-06)	(3.0, 8.747743369246063e-06)	(4.0, 1.093467921155758e-05)	(5.0, 2.2962826344270918e-05)	(6.0, 2.9523633871205465e-05)	(7.0, 4.9206056452009106e-05)	(8.0, 0.00012574881093291217)	(9.0, 0.0002580584293927589)	(10.0, 0.0005478274284990347)	(11.0, 0.0010256729100441009)	(12.0, 0.001962774918474586)	(13.0, 0.0034214611252963664)	(14.0, 0.005538415020653914)	(15.0, 0.008623088026234307)	(16.0, 0.013057100446520906)	(17.0, 0.019063519737429483)	(18.0, 0.027476661922801886)	(19.0, 0.039233629011068596)	(20.0, 0.05463731161638976)	(21.0, 0.07389000130417919)	(22.0, 0.0971841484285603)	(23.0, 0.1255180892015483)	(24.0, 0.15838554797564808)	(25.0, 0.19694122687560012)	(26.0, 0.2424349597352854)	(27.0, 0.2934714814873093)	(28.0, 0.3514394963915395)	(29.0, 0.416324789365001)	(30.0, 0.48708747241467465)	(31.0, 0.5639287436380533)	(32.0, 0.6480131463711676)	(33.0, 0.7411689589781901)	(34.0, 0.8411195812472745)	(35.0, 0.9504609060232445)	(36.0, 1.074050117811874)	(37.0, 1.211282528852764)	(38.0, 1.3617896404564849)	(39.0, 1.5293964034112393)	(40.0, 1.7108235074214815)	(41.0, 1.9043607686585238)	(42.0, 2.1089092518616046)	(43.0, 2.325382002744889)	(44.0, 2.5491449042585184)	(45.0, 2.770786478005106)	(46.0, 2.9844446424593354)	(47.0, 3.183243671332979)	(48.0, 3.372194928108694)	(49.0, 3.5427890454240463)	(50.0, 3.6806020879310695)	(51.0, 3.7829987979397792)	(52.0, 3.8562042883253156)	(53.0, 3.886367600930397)	(54.0, 3.8745581473819146)	(55.0, 3.8300791527530618)	(56.0, 3.7525435293997496)	(57.0, 3.645361803768062)	(58.0, 3.5101610561246797)	(59.0, 3.3559962943246924)	(60.0, 3.183154006963444)	(61.0, 2.987250481145021)	(62.0, 2.770533886915319)	(63.0, 2.534411517488866)	(64.0, 2.289496572508399)	(65.0, 2.039172241721975)	(66.0, 1.7813926466491108)	(67.0, 1.5267687999967021)	(68.0, 1.2792634295110175)	(69.0, 1.0509691969321182)	(70.0, 0.8477656792720593)	(71.0, 0.6690186651365697)	(72.0, 0.5171064472541638)	(73.0, 0.392659956615348)	(74.0, 0.2915229216518097)	(75.0, 0.21206498169310542)	(76.0, 0.15204452750086583)	(77.0, 0.10676292741788475)	(78.0, 0.07360679311259985)	(79.0, 0.04885395978139695)	(80.0, 0.031075264851325484)	(81.0, 0.019230820329366315)	(82.0, 0.011229915550269635)	(83.0, 0.006345394346466863)	(84.0, 0.0035854813134697304)	(85.0, 0.0020546262238516693)	(86.0, 0.001279357467752237)	(87.0, 0.0009163261179285253)	(88.0, 0.0007413712505436039)	(89.0, 0.0006429591376395857)	(90.0, 0.0005806314661337074)	(91.0, 0.0005456404926567232)	(92.0, 0.0004931540324412468)	(93.0, 0.0004395741043046147)	(94.0, 0.00038818111201029414)	(95.0, 0.00028320819157934133)	(96.0, 0.0001793287390695443)	(97.0, 0.0001170010675636661)	(98.0, 6.888847903281275e-05)	(99.0, 3.499097347698425e-05)	(100.0, 9.841211290401822e-06)
veg_1_r1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 4.235034355586867e-06)	(3.0, 8.470068711173734e-06)	(4.0, 2.1175171777934335e-05)	(5.0, 3.952698731881076e-05)	(6.0, 4.940873414851345e-05)	(7.0, 7.199558404497673e-05)	(8.0, 0.00013975613373436662)	(9.0, 0.00029221737053549383)	(10.0, 0.0005929048097821615)	(11.0, 0.001143459276008454)	(12.0, 0.0019975245377184723)	(13.0, 0.0034995500558332813)	(14.0, 0.006017983819288938)	(15.0, 0.009633291480841593)	(16.0, 0.015104955868259825)	(17.0, 0.022499325853114496)	(18.0, 0.03189686708816176)	(19.0, 0.044520092824047675)	(20.0, 0.05979586174464951)	(21.0, 0.0774390148700244)	(22.0, 0.09872994425367812)	(23.0, 0.12171629905768509)	(24.0, 0.14428197378237043)	(25.0, 0.16828332515359976)	(26.0, 0.19588163237084086)	(27.0, 0.22342770749769636)	(28.0, 0.24883932530933606)	(29.0, 0.27565556284891213)	(30.0, 0.30488435829305416)	(31.0, 0.33504203793918824)	(32.0, 0.3666989197472001)	(33.0, 0.40186805671411197)	(34.0, 0.43997913088003815)	(35.0, 0.48360563145505703)	(36.0, 0.536015593283563)	(37.0, 0.5923330801441572)	(38.0, 0.6527161999861147)	(39.0, 0.7225222712692531)	(40.0, 0.7998412934992025)	(41.0, 0.885668499749526)	(42.0, 0.9811417025837578)	(43.0, 1.0864034814918693)	(44.0, 1.2068760921271304)	(45.0, 1.3465503485306225)	(46.0, 1.5010316967193646)	(47.0, 1.6753937078513501)	(48.0, 1.8716367298205343)	(49.0, 2.0853958538844255)	(50.0, 2.319532551589283)	(51.0, 2.575338508413559)	(52.0, 2.85204153642642)	(53.0, 3.137310627262514)	(54.0, 3.4335555154701716)	(55.0, 3.742604324212886)	(56.0, 4.04415853382433)	(57.0, 4.318638168800507)	(58.0, 4.5513166030089245)	(59.0, 4.7332070935470245)	(60.0, 4.839740794439931)	(61.0, 4.846686250783093)	(62.0, 4.759923101940185)	(63.0, 4.578416587850325)	(64.0, 4.294154023512741)	(65.0, 3.923763565485588)	(66.0, 3.492534015584192)	(67.0, 3.023835705060801)	(68.0, 2.5463031128716556)	(69.0, 2.079396221880678)	(70.0, 1.646272199944216)	(71.0, 1.2678267065727367)	(72.0, 0.9473588335292413)	(73.0, 0.6849815150632125)	(74.0, 0.4777429322288062)	(75.0, 0.32244563408755433)	(76.0, 0.21074236792459516)	(77.0, 0.1330661911306579)	(78.0, 0.08168675432867803)	(79.0, 0.04810010853263711)	(80.0, 0.027331500052839113)	(81.0, 0.015462110432247652)	(82.0, 0.008533594226507537)	(83.0, 0.0045159583011741295)	(84.0, 0.0022756251270686766)	(85.0, 0.0010968738980969986)	(86.0, 0.000477147204062787)	(87.0, 0.0002075166834237565)	(88.0, 8.893572146732421e-05)	(89.0, 4.79970560299845e-05)	(90.0, 2.8233562370579113e-05)	(91.0, 1.694013742234747e-05)	(92.0, 1.1293424948231646e-05)	(93.0, 1.27051030667606e-05)	(94.0, 1.1293424948231646e-05)	(95.0, 7.058390592644778e-06)	(96.0, 2.8233562370579115e-06)	(97.0, 2.8233562370579115e-06)	(98.0, 1.4116781185289558e-06)	(99.0, 0.0)	(100.0, 0.0)
veg_1_r2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 4.235034534942035e-06)	(3.0, 9.881747248198081e-06)	(4.0, 1.4116781783140115e-05)	(5.0, 3.2468598101222264e-05)	(6.0, 5.787880531087448e-05)	(7.0, 8.752404705546872e-05)	(8.0, 0.00014963788690128523)	(9.0, 0.00027386556659291823)	(10.0, 0.0005166742132629283)	(11.0, 0.0010277017138126004)	(12.0, 0.0018888254025841475)	(13.0, 0.0032849751209367045)	(14.0, 0.005539425171704182)	(15.0, 0.009164614733614563)	(16.0, 0.01458263558198374)	(17.0, 0.021921950431038287)	(18.0, 0.031477600020045834)	(19.0, 0.04348815796114144)	(20.0, 0.057916920621688954)	(21.0, 0.07477094639257995)	(22.0, 0.09521345809274515)	(23.0, 0.11884212744136508)	(24.0, 0.14275030906929115)	(25.0, 0.1667629548824125)	(26.0, 0.1935227264305329)	(27.0, 0.2203841388074919)	(28.0, 0.24705779798673516)	(29.0, 0.27431871528815704)	(30.0, 0.30366891629348364)	(31.0, 0.3343432714300688)	(32.0, 0.3654058380656903)	(33.0, 0.4002855824954729)	(34.0, 0.4383797181372765)	(35.0, 0.48328802434580187)	(36.0, 0.5355596439324131)	(37.0, 0.5916569113822553)	(38.0, 0.6518579272964563)	(39.0, 0.7205868910858523)	(40.0, 0.7989350299822799)	(41.0, 0.884622483727762)	(42.0, 0.9789465845681694)	(43.0, 1.0859602605534413)	(44.0, 1.206526047050528)	(45.0, 1.3426979358088758)	(46.0, 1.4983806286697017)	(47.0, 1.6746724112557336)	(48.0, 1.868996970891549)	(49.0, 2.0782344988030736)	(50.0, 2.306988477529789)	(51.0, 2.5618825010843453)	(52.0, 2.838835407853236)	(53.0, 3.122513549463615)	(54.0, 3.414332839128331)	(55.0, 3.7200133968259124)	(56.0, 4.02382065758087)	(57.0, 4.296323954731716)	(58.0, 4.5265390203729865)	(59.0, 4.705431114163473)	(60.0, 4.810205868557939)	(61.0, 4.822360417673223)	(62.0, 4.7436988862212095)	(63.0, 4.567541213062118)	(64.0, 4.290825468227183)	(65.0, 3.932030519070537)	(66.0, 3.5082546116879185)	(67.0, 3.046033060797097)	(68.0, 2.571093701197844)	(69.0, 2.109809504617423)	(70.0, 1.6808485032858576)	(71.0, 1.3022265341147914)	(72.0, 0.9777932434964869)	(73.0, 0.711154057498358)	(74.0, 0.5022708608095904)	(75.0, 0.3426679376475865)	(76.0, 0.22640635791617952)	(77.0, 0.14439632582520529)	(78.0, 0.08975591025538317)	(79.0, 0.0541336231038074)	(80.0, 0.03199145087695213)	(81.0, 0.018868490531345077)	(82.0, 0.011071791952516792)	(83.0, 0.006334199986094969)	(84.0, 0.003788944230594807)	(85.0, 0.002315152212434979)	(86.0, 0.0015020255817261084)	(87.0, 0.0011095790481548131)	(88.0, 0.000847006906988407)	(89.0, 0.0006649004219858994)	(90.0, 0.0005985515476051409)	(91.0, 0.0005632595931472906)	(92.0, 0.0005223209259761842)	(93.0, 0.0004616187643086818)	(94.0, 0.00037832975178815506)	(95.0, 0.00029221738291100043)	(96.0, 0.00017928312864587948)	(97.0, 0.00011858096697837698)	(98.0, 9.034740341209673e-05)	(99.0, 3.388027627953628e-05)	(100.0, 1.2705103604826105e-05)
